id,bill_id,customer_id,invoice_date,year,month,total_rent_cost,received_total_rent_cost,pending_rent_cost,actual_total_security_deposit_amount,received_total_security_deposit_amount,pending_security_amount,received_total_processing_fee,received__total_installation_fee,followup_status,remarks,is_paid_total_amount,invoice_status,due_date,tax,discount_amount,discount_type,discount_reason,Late_Payment_Charge,invoice_mail_status,invoice_sms_status
13753,,PR0534,,2018,Jul,1101.69,1300.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
13754,,PR0537,,2018,Jul,1355.93,1600.00,1599.99,0.00,0.00,0,0.00,0.00,,,0,,,244.06,0,0,,0.00,1,0
13755,,PR0548,,2018,Jul,1171.88,1500.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
13756,,PR0550,,2018,Jul,593.22,1000.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13757,,PR0560,,2018,Jul,625.00,800.00,800.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
13758,,PR0565,,2018,Jul,3125.00,4000.00,4000.00,0.00,0.00,0,0.00,0.00,,,0,,,875.00,0,0,,0.00,1,0
13759,,PR0568,,2018,Jul,1843.22,2300.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,456.78,0,0,,0.00,1,0
13760,,PR0574,,2018,Jul,461.02,800.00,688.00,0.00,0.00,0,0.00,0.00,,,0,,,82.98,0,0,,0.00,1,0
13761,,PR0577,,2018,Jul,1101.69,1300.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
13762,,PR0581,,2018,Jul,1171.88,1500.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
13763,,PR0582,,2018,Jul,1250.00,1600.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,350.00,0,0,,0.00,1,0
13764,,PR0589,,2018,Jul,508.47,600.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
13765,,PR0591,,2018,Jul,2039.19,2500.00,2499.99,0.00,0.00,0,0.00,0.00,,,0,,,460.80,0,0,,0.00,1,0
13766,,PR0595,,2018,Jul,1171.88,1500.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
13767,,PR0615,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13768,,PR0616,,2018,Jul,1101.69,1300.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
13769,,PR0621,,2018,Jul,1640.63,2100.00,2100.01,0.00,0.00,0,0.00,0.00,,,0,,,459.38,0,0,,0.00,1,0
13770,,PR0622,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13771,,PR0623,,2018,Jul,508.47,600.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
13772,,PR0625,,2018,Jul,1275.00,1632.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
13773,,PR0627,,2018,Jul,625.00,800.00,800.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
13774,,PR0628,,2018,Jul,1171.88,1500.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
13775,,PR0630,,2018,Jul,1101.69,1300.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
13777,,PR0634,,2018,Jul,508.47,600.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
13778,,PR0635,,2018,Jul,2474.85,3100.00,3100.01,0.00,0.00,0,0.00,0.00,,,0,,,625.16,0,0,,0.00,1,0
13779,,PR0641,,2018,Jul,593.22,1400.00,1110.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13780,,PR0647,,2018,Jul,1101.69,1300.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
13781,,PR0648,,2018,Jul,508.47,600.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
13782,,PR0649,,2018,Jul,508.47,600.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
13783,,PR0658,,2018,Jul,593.22,1400.00,780.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13784,,PR0662,,2018,Jul,2707.63,3195.00,3195.00,0.00,0.00,0,0.00,0.00,,,0,,,487.37,0,0,,0.00,1,0
13785,,PR0678,,2018,Jul,341.72,403.00,403.23,0.00,0.00,0,0.00,0.00,,,0,,,61.51,0,0,,0.00,1,0
13786,,PR0679,,2018,Jul,2980.53,3585.00,3584.99,0.00,0.00,0,0.00,0.00,,,0,,,604.46,0,0,,0.00,1,0
13787,,PR0681,,2018,Jul,1100.00,2560.00,1298.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
13788,,PR0685,,2018,Jul,1895.76,2362.00,2362.00,0.00,0.00,0,0.00,0.00,,,0,,,466.24,0,0,,0.00,1,0
13789,,PR0690,,2018,Jul,1171.88,1500.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
13790,,PR0691,,2018,Jul,1275.00,1632.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
13791,,PR0699,,2018,Jul,4921.69,11720.00,5869.99,0.00,0.00,0,0.00,0.00,,,0,,,948.30,0,0,,0.00,1,0
13792,,PR0710,,2018,Jul,507.63,600.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
13793,,PR0713,,2018,Jul,592.37,699.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
13794,,PR0714,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13795,,PR0720,,2018,Jul,507.63,600.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
13796,,PR0721,,2018,Jul,507.63,600.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
13797,,PR0723,,2018,Jul,592.37,699.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
13798,,PR0725,,2018,Jul,847.46,1000.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
13799,,PR0727,,2018,Jul,592.37,699.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
13800,,PR0728,,2018,Jul,592.37,677.00,677.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
13801,,PR0729,,2018,Jul,592.37,699.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
13802,,PR0732,,2018,Jul,461.02,544.00,544.00,0.00,0.00,0,0.00,0.00,,,0,,,82.98,0,0,,0.00,1,0
13803,,PR0738,,2018,Jul,592.37,699.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
13804,,PR0739,,2018,Jul,1275.00,1632.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
13805,,PR0740,,2018,Jul,507.63,599.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
13806,,PR0743,,2018,Jul,3294.91,3968.00,3968.00,0.00,0.00,0,0.00,0.00,,,0,,,673.09,0,0,,0.00,1,0
13807,,PR0745,,2018,Jul,1131.85,1398.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,266.15,0,0,,0.00,1,0
13808,,PR0747,,2018,Jul,1275.00,1630.00,1714.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
13809,,PR0748,,2018,Jul,1980.08,2399.00,2399.00,0.00,0.00,0,0.00,0.00,,,0,,,418.92,0,0,,0.00,1,0
13810,,PR0751,,2018,Jul,1275.00,1632.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
13811,,PR0752,,2018,Jul,1100.00,1298.00,1298.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
13812,,PR0753,,2018,Jul,1706.78,2014.00,2014.00,0.00,0.00,0,0.00,0.00,,,0,,,307.22,0,0,,0.00,1,0
13813,,PR0755,,2018,Jul,624.22,0.00,0.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
13814,,PR0762,,2018,Jul,507.63,599.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
13815,,PR0763,,2018,Jul,624.22,799.00,799.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
13816,,PR0766,,2018,Jul,592.37,699.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
13817,,PR0769,,2018,Jul,1250.00,1600.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,350.00,0,0,,0.00,1,0
13818,,PR0770,,2018,Jul,1100.00,1298.00,1298.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
13819,,PR0778,,2018,Jul,829.66,979.00,979.00,0.00,0.00,0,0.00,0.00,,,0,,,149.34,0,0,,0.00,1,0
13821,,PR0780,,2018,Jul,2408.47,3032.00,3031.99,0.00,0.00,0,0.00,0.00,,,0,,,623.52,0,0,,0.00,1,0
13822,,PR0786,,2018,Jul,1275.00,3200.00,1856.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
13824,,PR0789,,2018,Jul,3522.25,4250.00,4250.00,0.00,0.00,0,0.00,0.00,,,0,,,727.75,0,0,,0.00,1,0
13825,,PR0795,,2018,Jul,508.47,600.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
13826,,PR0797,,2018,Jul,1100.00,1298.00,1298.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
13827,,PR0799,,2018,Jul,2657.58,3300.00,3300.01,0.00,0.00,0,0.00,0.00,,,0,,,642.43,0,0,,0.00,1,0
13828,,PR0800,,2018,Jul,10761.25,0.00,13660.00,0.00,0.00,0,0.00,0.00,,,0,,,2898.75,0,0,,0.00,1,0
13829,,PR0801,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13830,,PR0804,,2018,Jul,5556.15,0.00,-0.01,0.00,0.00,0,0.00,0.00,,,0,,,1093.84,0,0,,0.00,1,0
13831,,PR0806,,2018,Jul,1101.69,1300.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
13832,,PR0807,,2018,Jul,508.47,1198.00,601.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
13833,,PR0809,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13834,,PR0811,,2018,Jul,5047.68,12100.00,6050.00,0.00,0.00,0,0.00,0.00,,,0,,,1002.32,0,0,,0.00,1,0
13835,,PR0813,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13836,,PR0814,,2018,Jul,423.73,500.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
13837,,PR0815,,2018,Jul,423.73,500.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
13838,,PR0816,,2018,Jul,593.22,0.00,0.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13839,,PR0819,,2018,Jul,1016.94,1200.00,1199.98,0.00,0.00,0,0.00,0.00,,,0,,,183.04,0,0,,0.00,1,0
13840,,PR0820,,2018,Jul,542.37,640.00,640.00,0.00,0.00,0,0.00,0.00,,,0,,,97.63,0,0,,0.00,1,0
13841,,PR0821,,2018,Jul,1483.05,1750.00,1750.00,0.00,0.00,0,0.00,0.00,,,0,,,266.95,0,0,,0.00,1,0
13842,,PR0823,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13843,,PR0825,,2018,Jul,1641.95,0.00,2000.00,0.00,0.00,0,0.00,0.00,,,0,,,358.05,0,0,,0.00,1,0
13845,,PR0828,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13846,,PR0830,,2018,Jul,1016.95,1200.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
13847,,PR0831,,2018,Jul,1016.95,1200.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
13848,,PR0833,,2018,Jul,1016.95,1200.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
13849,,PR0837,,2018,Jul,593.22,700.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
13850,,PR0840,,2018,Jul,2132.14,2900.00,2741.68,0.00,0.00,0,0.00,0.00,,,0,,,477.54,0,0,,0.00,1,0
