id,bill_id,customer_id,invoice_date,year,month,total_rent_cost,received_total_rent_cost,pending_rent_cost,actual_total_security_deposit_amount,received_total_security_deposit_amount,pending_security_amount,received_total_processing_fee,received__total_installation_fee,followup_status,remarks,is_paid_total_amount,invoice_status,due_date,tax,discount_amount,discount_type,discount_reason,Late_Payment_Charge,invoice_mail_status,invoice_sms_status
1443,,PR0647,,2018,Aug,1101.69,0.00,3899.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
1444,,PR0648,,2018,Aug,508.47,0.00,1799.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1445,,PR0649,,2018,Aug,508.47,0.00,1799.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1446,,PR0658,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1447,,PR0662,,2018,Aug,2707.63,0.00,9585.00,0.00,0.00,0,0.00,0.00,,,0,,,487.37,0,0,,0.00,1,0
1448,,PR0678,,2018,Aug,423.73,0.00,1500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
1449,,PR0679,,2018,Aug,2980.53,0.00,10754.99,0.00,0.00,0,0.00,0.00,,,0,,,604.46,0,0,,0.00,1,0
1450,,PR0681,,2018,Aug,1100.00,0.00,3894.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1451,,PR0685,,2018,Aug,1895.76,0.00,7086.00,0.00,0.00,0,0.00,0.00,,,0,,,466.24,0,0,,0.00,1,0
1452,,PR0690,,2018,Aug,1171.88,0.00,4500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
1453,,PR0691,,2018,Aug,1275.00,0.00,4896.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1454,,PR0699,,2018,Aug,4921.69,0.00,17609.99,0.00,0.00,0,0.00,0.00,,,0,,,948.30,0,0,,0.00,1,0
1455,,PR0710,,2018,Aug,507.63,0.00,1797.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1456,,PR0713,,2018,Aug,592.37,0.00,2097.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1457,,PR0714,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1458,,PR0720,,2018,Aug,507.63,0.00,1797.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1459,,PR0721,,2018,Aug,507.63,0.00,1797.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1460,,PR0723,,2018,Aug,592.37,0.00,2097.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1461,,PR0725,,2018,Aug,847.46,0.00,3000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
1462,,PR0727,,2018,Aug,592.37,0.00,2097.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1463,,PR0728,,2018,Aug,592.37,0.00,2097.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1464,,PR0729,,2018,Aug,592.37,0.00,2097.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1465,,PR0732,,2018,Aug,461.02,0.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,82.98,0,0,,0.00,1,0
1466,,PR0738,,2018,Aug,592.37,0.00,2097.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1467,,PR0739,,2018,Aug,1275.00,0.00,4896.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1468,,PR0740,,2018,Aug,507.63,0.00,1797.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1469,,PR0743,,2018,Aug,3294.91,0.00,11904.00,0.00,0.00,0,0.00,0.00,,,0,,,673.09,0,0,,0.00,1,0
1470,,PR0745,,2018,Aug,1131.85,0.00,4194.00,0.00,0.00,0,0.00,0.00,,,0,,,266.15,0,0,,0.00,1,0
1471,,PR0747,,2018,Aug,1275.00,0.00,4896.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1472,,PR0748,,2018,Aug,1980.08,0.00,7197.00,0.00,0.00,0,0.00,0.00,,,0,,,418.92,0,0,,0.00,1,0
1473,,PR0751,,2018,Aug,1275.00,0.00,4896.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1474,,PR0752,,2018,Aug,1100.00,0.00,3894.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1475,,PR0753,,2018,Aug,1706.78,0.00,6042.00,0.00,0.00,0,0.00,0.00,,,0,,,307.22,0,0,,0.00,1,0
1476,,PR0755,,2018,Aug,624.22,0.00,2397.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
1477,,PR0762,,2018,Aug,507.63,0.00,1797.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1478,,PR0763,,2018,Aug,624.22,0.00,2397.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
1479,,PR0766,,2018,Aug,592.37,0.00,2097.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1480,,PR0769,,2018,Aug,1250.00,0.00,4800.00,0.00,0.00,0,0.00,0.00,,,0,,,350.00,0,0,,0.00,1,0
1481,,PR0770,,2018,Aug,1100.00,0.00,3894.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1482,,PR0778,,2018,Aug,829.66,0.00,2937.00,0.00,0.00,0,0.00,0.00,,,0,,,149.34,0,0,,0.00,1,0
1483,,PR0780,,2018,Aug,2408.47,0.00,9095.99,0.00,0.00,0,0.00,0.00,,,0,,,623.52,0,0,,0.00,1,0
1484,,PR0786,,2018,Aug,1275.00,0.00,4896.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1485,,PR0789,,2018,Aug,3522.25,0.00,12750.00,0.00,0.00,0,0.00,0.00,,,0,,,727.75,0,0,,0.00,1,0
1486,,PR0795,,2018,Aug,508.47,0.00,1799.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1487,,PR0797,,2018,Aug,1100.00,0.00,3894.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1488,,PR0799,,2018,Aug,2657.58,0.00,9900.01,0.00,0.00,0,0.00,0.00,,,0,,,642.43,0,0,,0.00,1,0
1489,,PR0800,,2018,Aug,10761.25,0.00,40980.00,0.00,0.00,0,0.00,0.00,,,0,,,2898.75,0,0,,0.00,1,0
1490,,PR0801,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1491,,PR0804,,2018,Aug,5556.15,0.00,19949.99,0.00,0.00,0,0.00,0.00,,,0,,,1093.84,0,0,,0.00,1,0
1492,,PR0806,,2018,Aug,1101.69,0.00,3899.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
1493,,PR0807,,2018,Aug,508.47,0.00,1799.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1494,,PR0809,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1495,,PR0811,,2018,Aug,5047.68,0.00,18150.00,0.00,0.00,0,0.00,0.00,,,0,,,1002.32,0,0,,0.00,1,0
1496,,PR0813,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1497,,PR0814,,2018,Aug,423.73,0.00,1500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
1498,,PR0815,,2018,Aug,423.73,0.00,1500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
1499,,PR0816,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1500,,PR0819,,2018,Aug,1016.94,0.00,3599.98,0.00,0.00,0,0.00,0.00,,,0,,,183.04,0,0,,0.00,1,0
1501,,PR0820,,2018,Aug,542.37,0.00,1920.00,0.00,0.00,0,0.00,0.00,,,0,,,97.63,0,0,,0.00,1,0
1502,,PR0821,,2018,Aug,1483.05,0.00,5250.00,0.00,0.00,0,0.00,0.00,,,0,,,266.95,0,0,,0.00,1,0
1503,,PR0823,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1504,,PR0825,,2018,Aug,1641.95,0.00,6000.00,0.00,0.00,0,0.00,0.00,,,0,,,358.05,0,0,,0.00,1,0
1505,,PR0828,,2018,Aug,593.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1506,,PR0830,,2018,Aug,1016.95,0.00,3600.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
1507,,PR0831,,2018,Aug,1016.95,0.00,3600.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
1508,,PR0833,,2018,Aug,1016.95,0.00,3600.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
