id,bill_id,customer_id,invoice_date,year,month,total_rent_cost,received_total_rent_cost,pending_rent_cost,actual_total_security_deposit_amount,received_total_security_deposit_amount,pending_security_amount,received_total_processing_fee,received__total_installation_fee,followup_status,remarks,is_paid_total_amount,invoice_status,due_date,tax,discount_amount,discount_type,discount_reason,Late_Payment_Charge,invoice_mail_status,invoice_sms_status
15040,,PR0123,,2018,Sep,3050.84,0.00,3599.98,0.00,0.00,0,0.00,0.00,,,0,,,549.14,0,0,,0.00,1,0
15041,,PR0124,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15042,,PR0126,,2018,Sep,6640.64,0.00,8500.03,0.00,0.00,0,0.00,0.00,,,0,,,1859.39,0,0,,0.00,1,0
15043,,PR0129,,2018,Sep,593.22,0.00,665.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15044,,PR0133,,2018,Sep,625.00,0.00,800.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
15045,,PR0135,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15046,,PR0140,,2018,Sep,1680.35,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,419.65,0,0,,0.00,1,0
15047,,PR0143,,2018,Sep,2390.10,0.00,3000.01,0.00,0.00,0,0.00,0.00,,,0,,,609.91,0,0,,0.00,1,0
15048,,PR0145,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15049,,PR0148,,2018,Sep,937.50,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,262.50,0,0,,0.00,1,0
15050,,PR0151,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15051,,PR0154,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15052,,PR0178,,2018,Sep,1133.47,0.00,1399.99,0.00,0.00,0,0.00,0.00,,,0,,,266.52,0,0,,0.00,1,0
15053,,PR0180A,,2018,Sep,1562.50,0.00,2000.00,0.00,0.00,0,0.00,0.00,,,0,,,437.50,0,0,,0.00,1,0
15054,,PR0187,,2018,Sep,2351.69,0.00,3080.99,0.00,0.00,0,0.00,0.00,,,0,,,548.30,0,0,,0.00,1,0
15055,,PR0194,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15056,,PR0202,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15057,,PR0209,,2018,Sep,593.22,0.00,-20.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15058,,PR0225,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15059,,PR0235,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15060,,PR0249,,2018,Sep,1100.84,0.00,1298.99,0.00,0.00,0,0.00,0.00,,,0,,,198.15,0,0,,0.00,1,0
15061,,PR0270,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15062,,PR0271,,2018,Sep,446.43,0.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,53.57,0,0,,0.00,1,0
15063,,PR0275,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15064,,PR0278,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15065,,PR0297,,2018,Sep,625.00,0.00,800.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
15066,,PR0310,,2018,Sep,1133.47,0.00,1399.99,0.00,0.00,0,0.00,0.00,,,0,,,266.52,0,0,,0.00,1,0
15067,,PR0325,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15068,,PR0331,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15069,,PR0333,,2018,Sep,2812.50,0.00,3600.00,0.00,0.00,0,0.00,0.00,,,0,,,787.50,0,0,,0.00,1,0
15070,,PR0335,,2018,Sep,1101.69,0.00,39.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15071,,PR0341,,2018,Sep,1101.69,0.00,479.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15072,,PR0342,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15073,,PR0355,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15074,,PR0357,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15075,,PR0361,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15076,,PR0364,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15077,,PR0372,,2018,Sep,625.00,0.00,-154.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
15078,,PR0377,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15079,,PR0381,,2018,Sep,1101.69,0.00,-0.01,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15080,,PR0387,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15081,,PR0393,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15082,,PR0394,,2018,Sep,2273.57,0.00,2800.00,0.00,0.00,0,0.00,0.00,,,0,,,526.43,0,0,,0.00,1,0
15083,,PR0396,,2018,Sep,1048.73,0.00,1300.00,0.00,0.00,0,0.00,0.00,,,0,,,251.27,0,0,,0.00,1,0
15084,,PR0403,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15085,,PR0404,,2018,Sep,1101.69,0.00,922.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15086,,PR0405,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15087,,PR0406,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15088,,PR0410,,2018,Sep,338.98,0.00,400.00,0.00,0.00,0,0.00,0.00,,,0,,,61.02,0,0,,0.00,1,0
15089,,PR0429,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15090,,PR0431,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15091,,PR0435,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15092,,PR0447,,2018,Sep,932.20,0.00,1099.99,0.00,0.00,0,0.00,0.00,,,0,,,167.79,0,0,,0.00,1,0
15093,,PR0456,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15094,,PR0463,,2018,Sep,1525.42,0.00,1799.99,0.00,0.00,0,0.00,0.00,,,0,,,274.57,0,0,,0.00,1,0
15095,,PR0473,,2018,Sep,466.10,0.00,550.00,0.00,0.00,0,0.00,0.00,,,0,,,83.90,0,0,,0.00,1,0
15096,,PR0475,,2018,Sep,423.73,0.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
15097,,PR0481,,2018,Sep,2039.19,0.00,2499.99,0.00,0.00,0,0.00,0.00,,,0,,,460.80,0,0,,0.00,1,0
15098,,PR0497,,2018,Sep,847.46,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
15099,,PR0509,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15100,,PR0513,,2018,Sep,847.46,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
15101,,PR0520,,2018,Sep,1530.72,0.00,1900.00,0.00,0.00,0,0.00,0.00,,,0,,,369.28,0,0,,0.00,1,0
15102,,PR0524,,2018,Sep,593.22,0.00,0.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15103,,PR0532,,2018,Sep,508.47,0.00,-0.01,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15104,,PR0533,,2018,Sep,1147.46,0.00,10206.00,0.00,0.00,0,0.00,0.00,,,0,,,206.54,0,0,,0.00,1,0
15105,,PR0533A,,2018,Sep,1200.85,0.00,1417.00,0.00,0.00,0,0.00,0.00,,,0,,,216.15,0,0,,0.00,1,0
15106,,PR0533B,,2018,Sep,5032.87,0.00,6322.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
15107,,PR0533C,,2018,Sep,5032.87,0.00,6322.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
15108,,PR0533D,,2018,Sep,5032.87,0.00,6322.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
15109,,PR0533E,,2018,Sep,5032.87,0.00,6322.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
15110,,PR0533F,,2018,Sep,5032.87,0.00,6322.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
15111,,PR0533G,,2018,Sep,1200.85,0.00,1417.00,0.00,0.00,0,0.00,0.00,,,0,,,216.15,0,0,,0.00,1,0
15112,,PR0533H,,2018,Sep,3755.53,0.00,4687.00,0.00,0.00,0,0.00,0.00,,,0,,,931.47,0,0,,0.00,1,0
15113,,PR0533I,,2018,Sep,3789.98,0.00,15393.00,0.00,0.00,0,0.00,0.00,,,0,,,940.02,0,0,,0.00,1,0
15114,,PR0534,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15115,,PR0537,,2018,Sep,1355.93,0.00,1599.99,0.00,0.00,0,0.00,0.00,,,0,,,244.06,0,0,,0.00,1,0
15116,,PR0548,,2018,Sep,1171.88,0.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
15117,,PR0550,,2018,Sep,593.22,0.00,1100.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15118,,PR0560,,2018,Sep,625.00,0.00,800.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
15119,,PR0565,,2018,Sep,3125.00,0.00,4000.00,0.00,0.00,0,0.00,0.00,,,0,,,875.00,0,0,,0.00,1,0
15120,,PR0568,,2018,Sep,1843.22,0.00,2100.00,0.00,0.00,0,0.00,0.00,,,0,,,456.78,0,0,,0.00,1,0
15121,,PR0577,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15122,,PR0581,,2018,Sep,1171.88,0.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
15123,,PR0582,,2018,Sep,1250.00,0.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,350.00,0,0,,0.00,1,0
15124,,PR0591,,2018,Sep,2039.19,0.00,2499.99,0.00,0.00,0,0.00,0.00,,,0,,,460.80,0,0,,0.00,1,0
15125,,PR0595,,2018,Sep,1171.88,0.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
15126,,PR0615,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15127,,PR0616,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15128,,PR0621,,2018,Sep,2095.43,0.00,2636.67,0.00,0.00,0,0.00,0.00,,,0,,,541.24,0,0,,0.00,1,0
15129,,PR0623,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15130,,PR0628,,2018,Sep,1171.88,0.00,1500.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
15131,,PR0630,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15132,,PR0634,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15133,,PR0635,,2018,Sep,2474.85,0.00,3100.01,0.00,0.00,0,0.00,0.00,,,0,,,625.16,0,0,,0.00,1,0
15134,,PR0641,,2018,Sep,593.22,0.00,1110.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15135,,PR0647,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15136,,PR0649,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15137,,PR0658,,2018,Sep,593.22,0.00,780.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15138,,PR0662,,2018,Sep,2707.63,0.00,3195.00,0.00,0.00,0,0.00,0.00,,,0,,,487.37,0,0,,0.00,1,0
15139,,PR0679,,2018,Sep,2980.53,0.00,3584.99,0.00,0.00,0,0.00,0.00,,,0,,,604.46,0,0,,0.00,1,0
15140,,PR0681,,2018,Sep,1100.00,0.00,1316.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
15141,,PR0685,,2018,Sep,645.76,0.00,762.00,0.00,0.00,0,0.00,0.00,,,0,,,116.24,0,0,,0.00,1,0
15142,,PR0691,,2018,Sep,1275.00,0.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
15143,,PR0699,,2018,Sep,4921.69,0.00,5849.99,0.00,0.00,0,0.00,0.00,,,0,,,948.30,0,0,,0.00,1,0
15144,,PR0708,,2018,Sep,2288.14,0.00,2699.00,0.00,0.00,0,0.00,0.00,,,0,,,411.86,0,0,,0.00,1,0
15145,,PR0710,,2018,Sep,507.63,0.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
15146,,PR0713,,2018,Sep,592.37,0.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
15147,,PR0714,,2018,Sep,1059.32,0.00,1250.00,0.00,0.00,0,0.00,0.00,,,0,,,190.68,0,0,,0.00,1,0
15148,,PR0720,,2018,Sep,507.63,0.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
15149,,PR0721,,2018,Sep,507.63,0.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
15150,,PR0723,,2018,Sep,592.37,0.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
15151,,PR0725,,2018,Sep,847.46,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
15152,,PR0727,,2018,Sep,592.37,0.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
15153,,PR0728,,2018,Sep,592.37,0.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
15154,,PR0729,,2018,Sep,592.37,0.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
15155,,PR0732,,2018,Sep,461.02,0.00,544.00,0.00,0.00,0,0.00,0.00,,,0,,,82.98,0,0,,0.00,1,0
15156,,PR0738,,2018,Sep,592.37,0.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
15157,,PR0739,,2018,Sep,1275.00,0.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
15158,,PR0740,,2018,Sep,507.63,0.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
15159,,PR0743,,2018,Sep,3294.91,0.00,3968.00,0.00,0.00,0,0.00,0.00,,,0,,,673.09,0,0,,0.00,1,0
15160,,PR0745,,2018,Sep,1131.85,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,266.15,0,0,,0.00,1,0
15161,,PR0747,,2018,Sep,1275.00,0.00,3332.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
15162,,PR0748,,2018,Sep,1980.08,0.00,2399.00,0.00,0.00,0,0.00,0.00,,,0,,,418.92,0,0,,0.00,1,0
15163,,PR0751,,2018,Sep,1275.00,0.00,1632.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
15164,,PR0752,,2018,Sep,1100.00,0.00,1298.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
15165,,PR0753,,2018,Sep,1706.78,0.00,2014.00,0.00,0.00,0,0.00,0.00,,,0,,,307.22,0,0,,0.00,1,0
15166,,PR0755,,2018,Sep,624.22,0.00,799.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
15167,,PR0762,,2018,Sep,507.63,0.00,599.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
15168,,PR0763,,2018,Sep,624.22,0.00,799.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
15169,,PR0766,,2018,Sep,592.37,0.00,699.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
15170,,PR0769,,2018,Sep,1250.00,0.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,350.00,0,0,,0.00,1,0
15171,,PR0778,,2018,Sep,829.66,0.00,979.00,0.00,0.00,0,0.00,0.00,,,0,,,149.34,0,0,,0.00,1,0
15172,,PR0780,,2018,Sep,2408.47,0.00,3031.99,0.00,0.00,0,0.00,0.00,,,0,,,623.52,0,0,,0.00,1,0
15173,,PR0786,,2018,Sep,1275.00,0.00,1920.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
15174,,PR0789,,2018,Sep,3522.25,0.00,4250.00,0.00,0.00,0,0.00,0.00,,,0,,,727.75,0,0,,0.00,1,0
15175,,PR0795,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15176,,PR0797,,2018,Sep,1100.00,0.00,1298.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
15177,,PR0799,,2018,Sep,2657.58,0.00,3300.01,0.00,0.00,0,0.00,0.00,,,0,,,642.43,0,0,,0.00,1,0
15178,,PR0800,,2018,Sep,10168.03,0.00,34580.00,0.00,0.00,0,0.00,0.00,,,0,,,2791.97,0,0,,0.00,1,0
15179,,PR0801,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15180,,PR0804,,2018,Sep,5556.15,0.00,6649.99,0.00,0.00,0,0.00,0.00,,,0,,,1093.84,0,0,,0.00,1,0
15181,,PR0806,,2018,Sep,1101.69,0.00,1299.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
15182,,PR0807,,2018,Sep,508.47,0.00,599.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
15183,,PR0809,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15184,,PR0811,,2018,Sep,5047.68,0.00,6050.00,0.00,0.00,0,0.00,0.00,,,0,,,1002.32,0,0,,0.00,1,0
15185,,PR0813,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15186,,PR0814,,2018,Sep,423.73,0.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
15187,,PR0815,,2018,Sep,423.73,0.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
15188,,PR0816,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15189,,PR0819,,2018,Sep,1016.94,0.00,1199.98,0.00,0.00,0,0.00,0.00,,,0,,,183.04,0,0,,0.00,1,0
15190,,PR0820,,2018,Sep,542.37,0.00,640.00,0.00,0.00,0,0.00,0.00,,,0,,,97.63,0,0,,0.00,1,0
15191,,PR0821,,2018,Sep,1483.05,0.00,1750.00,0.00,0.00,0,0.00,0.00,,,0,,,266.95,0,0,,0.00,1,0
15192,,PR0823,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15193,,PR0825,,2018,Sep,1641.95,0.00,2000.00,0.00,0.00,0,0.00,0.00,,,0,,,358.05,0,0,,0.00,1,0
15194,,PR0828,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15195,,PR0830,,2018,Sep,1016.95,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
15196,,PR0831,,2018,Sep,1016.95,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
15197,,PR0833,,2018,Sep,1016.95,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
15198,,PR0840,,2018,Sep,1440.68,0.00,1542.00,0.00,0.00,0,0.00,0.00,,,0,,,259.32,0,0,,0.00,1,0
15199,,PR0843,,2018,Sep,5556.15,0.00,6650.00,0.00,0.00,0,0.00,0.00,,,0,,,1093.85,0,0,,0.00,1,0
15200,,PR0848,,2018,Sep,1016.95,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
15201,,PR0853,,2018,Sep,720.34,0.00,850.00,0.00,0.00,0,0.00,0.00,,,0,,,129.66,0,0,,0.00,1,0
15202,,PR0861,,2018,Sep,593.22,0.00,600.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15203,,PR0863,,2018,Sep,937.50,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,262.50,0,0,,0.00,1,0
15204,,PR0865,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15205,,PR0866,,2018,Sep,1016.95,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
15206,,PR0867,,2018,Sep,2266.95,0.00,2800.00,0.00,0.00,0,0.00,0.00,,,0,,,533.05,0,0,,0.00,1,0
15207,,PR0868,,2018,Sep,423.73,0.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
15208,,PR0871,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15209,,PR0883,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15210,,PR0884,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15211,,PR0888,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15212,,PR0891,,2018,Sep,593.22,0.00,575.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15213,,PR0894,,2018,Sep,1016.95,0.00,1200.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
15214,,PR0895,,2018,Sep,847.46,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
15215,,PR0896,,2018,Sep,423.73,0.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
15216,,PR0898,,2018,Sep,593.22,0.00,700.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
15217,,PR0899,,2018,Sep,423.73,0.00,500.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
