id,bill_id,customer_id,invoice_date,year,month,total_rent_cost,received_total_rent_cost,pending_rent_cost,actual_total_security_deposit_amount,received_total_security_deposit_amount,pending_security_amount,received_total_processing_fee,received__total_installation_fee,followup_status,remarks,is_paid_total_amount,invoice_status,due_date,tax,discount_amount,discount_type,discount_reason,Late_Payment_Charge,invoice_mail_status,invoice_sms_status
920,,PR0235,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
921,,PR0249,,2018,Aug,1100.84,0.00,2597.99,0.00,0.00,0,0.00,0.00,,,0,,,198.15,0,0,,0.00,1,0
922,,PR0270,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
923,,PR0271,,2018,Aug,446.43,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,53.57,0,0,,0.00,1,0
924,,PR0275,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
925,,PR0278,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
926,,PR0297,,2018,Aug,625.00,0.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
927,,PR0310,,2018,Aug,1133.47,0.00,2799.99,0.00,0.00,0,0.00,0.00,,,0,,,266.52,0,0,,0.00,1,0
928,,PR0325,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
929,,PR0331,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
930,,PR0333,,2018,Aug,2812.50,0.00,7200.00,0.00,0.00,0,0.00,0.00,,,0,,,787.50,0,0,,0.00,1,0
931,,PR0335,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
932,,PR0341,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
933,,PR0342,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
934,,PR0355,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
935,,PR0357,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
936,,PR0361,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
937,,PR0364,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
938,,PR0365,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
939,,PR0372,,2018,Aug,625.00,0.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
940,,PR0377,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
941,,PR0381,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
942,,PR0387,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
943,,PR0393,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
944,,PR0394,,2018,Aug,2273.57,0.00,5600.00,0.00,0.00,0,0.00,0.00,,,0,,,526.43,0,0,,0.00,1,0
945,,PR0396,,2018,Aug,1641.95,0.00,4000.00,0.00,0.00,0,0.00,0.00,,,0,,,358.05,0,0,,0.00,1,0
946,,PR0403,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
947,,PR0404,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
948,,PR0405,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
949,,PR0406,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
950,,PR0410,,2018,Aug,338.98,0.00,800.00,0.00,0.00,0,0.00,0.00,,,0,,,61.02,0,0,,0.00,1,0
951,,PR0414,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
952,,PR0429,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
953,,PR0431,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
954,,PR0435,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
955,,PR0447,,2018,Aug,932.20,0.00,2199.99,0.00,0.00,0,0.00,0.00,,,0,,,167.79,0,0,,0.00,1,0
956,,PR0456,,2018,Aug,2782.04,0.00,6799.99,0.00,0.00,0,0.00,0.00,,,0,,,617.95,0,0,,0.00,1,0
957,,PR0463,,2018,Aug,1525.42,0.00,3599.99,0.00,0.00,0,0.00,0.00,,,0,,,274.57,0,0,,0.00,1,0
958,,PR0475,,2018,Aug,423.73,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
959,,PR0481,,2018,Aug,2039.19,0.00,4999.99,0.00,0.00,0,0.00,0.00,,,0,,,460.80,0,0,,0.00,1,0
960,,PR0484,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
961,,PR0497,,2018,Aug,847.46,0.00,2000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
962,,PR0509,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
963,,PR0513,,2018,Aug,847.46,0.00,2000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
964,,PR0515,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
965,,PR0520,,2018,Aug,1530.72,0.00,3800.00,0.00,0.00,0,0.00,0.00,,,0,,,369.28,0,0,,0.00,1,0
966,,PR0524,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
967,,PR0532,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
968,,PR0533,,2018,Aug,1147.46,0.00,2708.00,0.00,0.00,0,0.00,0.00,,,0,,,206.54,0,0,,0.00,1,0
969,,PR0533A,,2018,Aug,1200.85,0.00,2834.00,0.00,0.00,0,0.00,0.00,,,0,,,216.15,0,0,,0.00,1,0
970,,PR0533B,,2018,Aug,5032.87,0.00,12644.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
971,,PR0533C,,2018,Aug,5032.87,0.00,12644.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
972,,PR0533D,,2018,Aug,5032.87,0.00,12644.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
973,,PR0533E,,2018,Aug,5032.87,0.00,12644.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
974,,PR0533F,,2018,Aug,5032.87,0.00,12644.00,0.00,0.00,0,0.00,0.00,,,0,,,1289.13,0,0,,0.00,1,0
975,,PR0533G,,2018,Aug,1200.85,0.00,2834.00,0.00,0.00,0,0.00,0.00,,,0,,,216.15,0,0,,0.00,1,0
976,,PR0533H,,2018,Aug,3755.53,0.00,9374.00,0.00,0.00,0,0.00,0.00,,,0,,,931.47,0,0,,0.00,1,0
977,,PR0533I,,2018,Aug,3789.98,0.00,9460.00,0.00,0.00,0,0.00,0.00,,,0,,,940.02,0,0,,0.00,1,0
978,,PR0534,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
979,,PR0537,,2018,Aug,1355.93,0.00,3199.99,0.00,0.00,0,0.00,0.00,,,0,,,244.06,0,0,,0.00,1,0
980,,PR0548,,2018,Aug,1171.88,0.00,3000.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
981,,PR0550,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
982,,PR0560,,2018,Aug,625.00,0.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
983,,PR0565,,2018,Aug,3125.00,0.00,8000.00,0.00,0.00,0,0.00,0.00,,,0,,,875.00,0,0,,0.00,1,0
984,,PR0568,,2018,Aug,1843.22,0.00,4600.00,0.00,0.00,0,0.00,0.00,,,0,,,456.78,0,0,,0.00,1,0
985,,PR0574,,2018,Aug,461.02,0.00,1088.00,0.00,0.00,0,0.00,0.00,,,0,,,82.98,0,0,,0.00,1,0
986,,PR0577,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
987,,PR0581,,2018,Aug,1171.88,0.00,3000.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
988,,PR0582,,2018,Aug,1250.00,0.00,3200.00,0.00,0.00,0,0.00,0.00,,,0,,,350.00,0,0,,0.00,1,0
989,,PR0589,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
990,,PR0591,,2018,Aug,2039.19,0.00,4999.99,0.00,0.00,0,0.00,0.00,,,0,,,460.80,0,0,,0.00,1,0
991,,PR0595,,2018,Aug,1171.88,0.00,3000.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
992,,PR0615,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
993,,PR0616,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
994,,PR0621,,2018,Aug,1640.63,0.00,4200.01,0.00,0.00,0,0.00,0.00,,,0,,,459.38,0,0,,0.00,1,0
995,,PR0622,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
996,,PR0623,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
997,,PR0625,,2018,Aug,1275.00,0.00,3264.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
998,,PR0627,,2018,Aug,625.00,0.00,1600.00,0.00,0.00,0,0.00,0.00,,,0,,,175.00,0,0,,0.00,1,0
999,,PR0628,,2018,Aug,1171.88,0.00,3000.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
1000,,PR0630,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
1001,,PR0634,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1002,,PR0635,,2018,Aug,2474.85,0.00,6200.01,0.00,0.00,0,0.00,0.00,,,0,,,625.16,0,0,,0.00,1,0
1003,,PR0641,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1004,,PR0647,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
1005,,PR0648,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1006,,PR0649,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1007,,PR0658,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1008,,PR0662,,2018,Aug,2707.63,0.00,6390.00,0.00,0.00,0,0.00,0.00,,,0,,,487.37,0,0,,0.00,1,0
1009,,PR0678,,2018,Aug,423.73,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
1010,,PR0679,,2018,Aug,2980.53,0.00,7169.99,0.00,0.00,0,0.00,0.00,,,0,,,604.46,0,0,,0.00,1,0
1011,,PR0681,,2018,Aug,1100.00,0.00,2596.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1012,,PR0685,,2018,Aug,1895.76,0.00,4724.00,0.00,0.00,0,0.00,0.00,,,0,,,466.24,0,0,,0.00,1,0
1013,,PR0690,,2018,Aug,1171.88,0.00,3000.01,0.00,0.00,0,0.00,0.00,,,0,,,328.13,0,0,,0.00,1,0
1014,,PR0691,,2018,Aug,1275.00,0.00,3264.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1015,,PR0699,,2018,Aug,4921.69,0.00,11739.99,0.00,0.00,0,0.00,0.00,,,0,,,948.30,0,0,,0.00,1,0
1016,,PR0710,,2018,Aug,507.63,0.00,1198.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1017,,PR0713,,2018,Aug,592.37,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1018,,PR0714,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1019,,PR0720,,2018,Aug,507.63,0.00,1198.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1020,,PR0721,,2018,Aug,507.63,0.00,1198.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1021,,PR0723,,2018,Aug,592.37,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1022,,PR0725,,2018,Aug,847.46,0.00,2000.00,0.00,0.00,0,0.00,0.00,,,0,,,152.54,0,0,,0.00,1,0
1023,,PR0727,,2018,Aug,592.37,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1024,,PR0728,,2018,Aug,592.37,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1025,,PR0729,,2018,Aug,592.37,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1026,,PR0732,,2018,Aug,461.02,0.00,1088.00,0.00,0.00,0,0.00,0.00,,,0,,,82.98,0,0,,0.00,1,0
1027,,PR0738,,2018,Aug,592.37,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1028,,PR0739,,2018,Aug,1275.00,0.00,3264.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1029,,PR0740,,2018,Aug,507.63,0.00,1198.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1030,,PR0743,,2018,Aug,3294.91,0.00,7936.00,0.00,0.00,0,0.00,0.00,,,0,,,673.09,0,0,,0.00,1,0
1031,,PR0745,,2018,Aug,1131.85,0.00,2796.00,0.00,0.00,0,0.00,0.00,,,0,,,266.15,0,0,,0.00,1,0
1032,,PR0747,,2018,Aug,1275.00,0.00,3264.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1033,,PR0748,,2018,Aug,1980.08,0.00,4798.00,0.00,0.00,0,0.00,0.00,,,0,,,418.92,0,0,,0.00,1,0
1034,,PR0751,,2018,Aug,1275.00,0.00,3264.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1035,,PR0752,,2018,Aug,1100.00,0.00,2596.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1036,,PR0753,,2018,Aug,1706.78,0.00,4028.00,0.00,0.00,0,0.00,0.00,,,0,,,307.22,0,0,,0.00,1,0
1037,,PR0755,,2018,Aug,624.22,0.00,1598.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
1038,,PR0762,,2018,Aug,507.63,0.00,1198.00,0.00,0.00,0,0.00,0.00,,,0,,,91.37,0,0,,0.00,1,0
1039,,PR0763,,2018,Aug,624.22,0.00,1598.00,0.00,0.00,0,0.00,0.00,,,0,,,174.78,0,0,,0.00,1,0
1040,,PR0766,,2018,Aug,592.37,0.00,1398.00,0.00,0.00,0,0.00,0.00,,,0,,,106.63,0,0,,0.00,1,0
1041,,PR0769,,2018,Aug,1250.00,0.00,3200.00,0.00,0.00,0,0.00,0.00,,,0,,,350.00,0,0,,0.00,1,0
1042,,PR0770,,2018,Aug,1100.00,0.00,2596.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1043,,PR0778,,2018,Aug,829.66,0.00,1958.00,0.00,0.00,0,0.00,0.00,,,0,,,149.34,0,0,,0.00,1,0
1044,,PR0780,,2018,Aug,2408.47,0.00,6063.99,0.00,0.00,0,0.00,0.00,,,0,,,623.52,0,0,,0.00,1,0
1045,,PR0786,,2018,Aug,1275.00,0.00,3264.00,0.00,0.00,0,0.00,0.00,,,0,,,357.00,0,0,,0.00,1,0
1046,,PR0789,,2018,Aug,3522.25,0.00,8500.00,0.00,0.00,0,0.00,0.00,,,0,,,727.75,0,0,,0.00,1,0
1047,,PR0795,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1048,,PR0797,,2018,Aug,1100.00,0.00,2596.00,0.00,0.00,0,0.00,0.00,,,0,,,198.00,0,0,,0.00,1,0
1049,,PR0799,,2018,Aug,2657.58,0.00,6600.01,0.00,0.00,0,0.00,0.00,,,0,,,642.43,0,0,,0.00,1,0
1050,,PR0800,,2018,Aug,10761.25,0.00,27320.00,0.00,0.00,0,0.00,0.00,,,0,,,2898.75,0,0,,0.00,1,0
1051,,PR0801,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1052,,PR0804,,2018,Aug,5556.15,0.00,13299.99,0.00,0.00,0,0.00,0.00,,,0,,,1093.84,0,0,,0.00,1,0
1053,,PR0806,,2018,Aug,1101.69,0.00,2599.99,0.00,0.00,0,0.00,0.00,,,0,,,198.30,0,0,,0.00,1,0
1054,,PR0807,,2018,Aug,508.47,0.00,1199.99,0.00,0.00,0,0.00,0.00,,,0,,,91.52,0,0,,0.00,1,0
1055,,PR0809,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1056,,PR0811,,2018,Aug,5047.68,0.00,12100.00,0.00,0.00,0,0.00,0.00,,,0,,,1002.32,0,0,,0.00,1,0
1057,,PR0813,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1058,,PR0814,,2018,Aug,423.73,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
1059,,PR0815,,2018,Aug,423.73,0.00,1000.00,0.00,0.00,0,0.00,0.00,,,0,,,76.27,0,0,,0.00,1,0
1060,,PR0816,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1061,,PR0819,,2018,Aug,1016.94,0.00,2399.98,0.00,0.00,0,0.00,0.00,,,0,,,183.04,0,0,,0.00,1,0
1062,,PR0820,,2018,Aug,542.37,0.00,1280.00,0.00,0.00,0,0.00,0.00,,,0,,,97.63,0,0,,0.00,1,0
1063,,PR0821,,2018,Aug,1483.05,0.00,3500.00,0.00,0.00,0,0.00,0.00,,,0,,,266.95,0,0,,0.00,1,0
1064,,PR0823,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1065,,PR0825,,2018,Aug,1641.95,0.00,4000.00,0.00,0.00,0,0.00,0.00,,,0,,,358.05,0,0,,0.00,1,0
1066,,PR0828,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1067,,PR0830,,2018,Aug,1016.95,0.00,2400.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
1068,,PR0831,,2018,Aug,1016.95,0.00,2400.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
1069,,PR0833,,2018,Aug,1016.95,0.00,2400.00,0.00,0.00,0,0.00,0.00,,,0,,,183.05,0,0,,0.00,1,0
1070,,PR0837,,2018,Aug,593.22,0.00,1400.00,0.00,0.00,0,0.00,0.00,,,0,,,106.78,0,0,,0.00,1,0
1071,,PR0840,,2018,Aug,2378.18,0.00,5800.00,0.00,0.00,0,0.00,0.00,,,0,,,521.82,0,0,,0.00,1,0
